,Unnamed: 0,DATE,DocumentIdentifier,V2Tone,Themes,Organizations,ActualThemes
12,120,20230131234500,https://55krc.iheart.com/content/2023-01-31-nearly-1500-flights-canceled-as-ice-storm-continues-to-move-across-the-us/,-9.65909090909091,DELAY;USPEC_UNCERTAINTY1;NATURAL_DISASTER;NATURAL_DISASTER_ICE;CRISISLEX_C04_LOGISTICS_TRANSPORT;TAX_FNCACT;TAX_FNCACT_CHIEF;TAX_FNCACT_METEOROLOGIST;TAX_FNCACT_PORTER;GEN_HOLIDAY;TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_AIRPORTS;WB_135_TRANSPORT;WB_1803_TRANSPORT_INFRASTRUCTURE;WB_1804_AIRPORTS;NATURAL_DISASTER_WINTER_STORM;CRISISLEX_T01_CAUTION_ADVICE;,"american airlines group, southwest airlines co","DELAY,GEN_HOLIDAY,NATURAL_DISASTER,TAX_ETHNICITY"
13,123,20230131234500,https://www.theage.com.au/business/markets/asx-opens-higher-as-wall-street-brightens-20230201-p5cgyq.html,0.185873605947955,ECON_INFLATION;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_442_INFLATION;USPEC_POLICY1;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;TAX_ECON_PRICE;ECON_STOCKMARKET;EPU_CATS_MIGRATION_FEAR_FEAR;TAX_FNCACT;TAX_FNCACT_ANALYSTS;EPU_CATS_MONETARY_POLICY;ECON_INTEREST_RATES;EPU_POLICY;EPU_POLICY_INTEREST_RATES;WB_1150_VOLATILITY;TAX_FNCACT_CHIEF;CRISISLEX_T11_UPDATESSYMPATHY;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_BEARISHNESS;TAX_FNCACT_ECONOMISTS;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_713_PUBLIC_FINANCE;WB_1045_TREASURY;WB_2745_JOB_QUALITY_AND_LABOR_MARKET_PERFORMANCE;WB_2670_JOBS;WB_2689_JOBS_DIAGNOSTICS;WB_2748_EMPLOYMENT;WB_336_NON_BANK_FINANCIAL_INSTITUTIONS;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_612_HOUSING_FINANCE;WB_332_CAPITAL_MARKETS;,"caterpillar inc, mcdonalds corp","ECON_INTEREST_RATES,ECON_STOCKMARKET"
14,126,20230131234500,https://www.foxnews.com/us/nebraska-police-shoot-kill-heavily-armed-man-omaha-target,-4.75113122171946,TAX_FNCACT;TAX_FNCACT_MAN;TAX_FNCACT_EMPLOYEES;KILL;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;TAX_FNCACT_AUTHORITIES;CRISISLEX_CRISISLEXREC;EPU_POLICY;EPU_POLICY_AUTHORITIES;TAX_FNCACT_CHIEF;TAX_FNCACT_POLICE_CHIEF;WOUND;CRISISLEX_T02_INJURED;EPU_CATS_MIGRATION_FEAR_FEAR;MANMADE_DISASTER_IMPLIED;CRISISLEX_T11_UPDATESSYMPATHY;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICERS;TAX_FNCACT_OFFICERS;CRISISLEX_T03_DEAD;TAX_FNCACT_AGENTS;TAX_WEAPONS;TAX_WEAPONS_EXPLOSIVES;TAX_FNCACT_VICTIMS;CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE;TAX_FNCACT_SPOKESPERSON;AFFECT;EVACUATION;CRISISLEX_T09_DISPLACEDRELOCATEDEVACUATED;SANITATION;TAX_FNCACT_CHILD;EPU_UNCERTAINTY;TAX_WEAPONS_GUN;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;UNREST_BELLIGERENT;TAX_FNCACT_WOMAN;CRISISLEX_C03_WELLBEING_HEALTH;CRISISLEX_T01_CAUTION_ADVICE;TAX_FNCACT_EMPLOYEE;TERROR;TAX_FNCACT_MANAGER;TAX_ETHNICITY;TAX_ETHNICITY_BLACK;SOC_GENERALCRIME;UNREST_SELF_IDENTIFIED_HATE_CRIME;FIREARM_OWNERSHIP;TAX_WEAPONS_FIREARMS;TAX_FNCACT_CRIMINAL;TAX_WEAPONS_GUNS;BAN;TAX_POLITICAL_PARTY;TAX_POLITICAL_PARTY_REPUBLICAN;USPEC_POLITICS_GENERAL1;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_405_BUSINESS_CLIMATE;WB_2531_INSPECTIONS_LICENSING_AND_PERMITS;WB_2530_BUSINESS_ENVIRONMENT;LEGISLATION;EPU_POLICY_LAW;,walmart inc,"BAN,EVACUATION,FIREARM_OWNERSHIP,KILL,LEGISLATION,MANMADE_DISASTER_IMPLIED,SANITATION,SECURITY_SERVICES,SOC_GENERALCRIME,TAX_ETHNICITY,TAX_WEAPONS,TERROR,WOUND"
15,127,20230131234500,https://www.foxnews.com/politics/front-row-seats-bernie-sanders-anti-capitalism-speech-dc-cost-nearly-100-ticketmaster,-0.789473684210526,TAX_ECON_PRICE;USPEC_POLITICS_GENERAL1;TAX_FNCACT;TAX_FNCACT_ORGANIZERS;ECON_WORKINGCLASS;DEMOCRACY;EPU_POLICY;EPU_POLICY_CONGRESSIONAL;ECON_MONOPOLY;EPU_CATS_REGULATION;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_FOX;MEDIA_SOCIAL;,"twitter inc, ticketmaster","DEMOCRACY,ECON_MONOPOLY"
16,128,20230131234500,https://www.wktv.com/community/hometown-heroes-banner-program-expanding-to-include-rome-new-hartford-whitesboro/article_ea107310-a1a5-11ed-a9c7-2b61a4742e63.html,5.25114155251141,TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MOHAWK;TAX_FNCACT;TAX_FNCACT_VETERANS;TAX_FNCACT_VETERAN;CRISISLEX_T11_UPDATESSYMPATHY;TAX_WORLDLANGUAGES_ONEIDA;TAX_FNCACT_EXECUTIVE;TAX_ECON_PRICE;EPU_ECONOMY_HISTORIC;WB_168_ROADS_AND_HIGHWAYS;WB_135_TRANSPORT;WB_1809_HIGHWAYS;WB_1803_TRANSPORT_INFRASTRUCTURE;LEADER;TAX_FNCACT_MAYOR;MILITARY;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_AIR_FORCE_BASE;TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;WB_2433_CONFLICT_AND_VIOLENCE;WB_2465_REVOLUTIONARY_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2462_POLITICAL_VIOLENCE_AND_WAR;USPEC_POLITICS_GENERAL1;UNGP_FORESTS_RIVERS_OCEANS;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICERS;TAX_FNCACT_OFFICERS;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;,harley davidson inc,"MILITARY,SECURITY_SERVICES,TAX_ETHNICITY"
17,143,20230131234500,https://www.jdsupra.com/legalnews/the-new-york-times-is-at-it-again-3802416/,-0.379075056861259,USPEC_POLITICS_GENERAL1;WB_845_LEGAL_AND_REGULATORY_FRAMEWORK;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_851_INTELLECTUAL_PROPERTY_RIGHTS;WB_1041_PATENTS;WB_1039_PROPERTY_LAWS_AND_REGULATIONS;CRISISLEX_CRISISLEXREC;EPU_CATS_REGULATION;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_2433_CONFLICT_AND_VIOLENCE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2456_DRUGS_AND_NARCOTICS;CRISISLEX_C03_WELLBEING_HEALTH;TAX_ECON_PRICE;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_376_INNOVATION_TECHNOLOGY_AND_ENTREPRENEURSHIP;WB_1917_INTELLECTUAL_PROPERTY;WB_377_FIRM_INNOVATION_PRODUCTIVITY_AND_GROWTH;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT;TAX_FNCACT_INNOVATOR;SOC_INNOVATION;EPU_CATS_HEALTHCARE;LEGISLATION;EPU_POLICY;EPU_POLICY_LAW;SCIENCE;TAX_SPECIAL_ISSUES;TAX_SPECIAL_ISSUES_OBAMACARE;GENERAL_HEALTH;MEDICAL;EPU_POLICY_REFORM;EPU_POLICY_REGULATORY;BAN;EPU_ECONOMY_HISTORIC;TAX_DISEASE;TAX_DISEASE_CANCER;WB_1406_DISEASES;WB_1431_CANCER;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;TAX_FNCACT_PRODUCER;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_BEAR;WB_406_COMPETITION_POLICY;WB_2101_ANTITRUST;EPU_CATS_MIGRATION_FEAR_FEAR;LEADER;TAX_FNCACT_MAYOR;EPU_ECONOMY;EDUCATION;TAX_FNCACT_PROFESSOR;TAX_FNCACT_MASON;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;USPEC_POLICY1;EPU_POLICY_POLICY;CRISISLEX_O01_WEATHER;,abbvie inc,"BAN,EDUCATION,GENERAL_HEALTH,LEGISLATION,MEDICAL,SCIENCE,TAX_DISEASE"
18,153,20230131234500,https://www.2news.com/news/california/elon-musks-tesla-tweet-trial-delves-into-investor-damages/article_e6393a4a-fddc-507f-9cf2-6dab97859cf5.html,-2.17391304347826,TAX_FNCACT;TAX_FNCACT_INVESTOR;TRIAL;TAX_FNCACT_ATTORNEYS;TAX_FNCACT_JUDGE;MEDIA_SOCIAL;TAX_FNCACT_REGULATORS;TRANSPARENCY;TAX_FNCACT_ECONOMIST;ECON_INFLATION;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_442_INFLATION;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;TAX_FNCACT_PROFESSOR;TAX_FNCACT_EXECUTIVE;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;TAX_FNCACT_LAWYER;MANMADE_DISASTER_IMPLIED;EPU_POLICY;EPU_POLICY_PUBLIC_INVESTMENT;WB_336_NON_BANK_FINANCIAL_INSTITUTIONS;WB_341_INVESTMENT_FUNDS;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_332_CAPITAL_MARKETS;ENV_OIL;CYBER_ATTACK;WB_698_TRADE;,twitter inc,"CYBER_ATTACK,EDUCATION,ENV_OIL,MANMADE_DISASTER_IMPLIED,TRANSPARENCY,TRIAL"
19,158,20230131234500,https://senior-perks.com/american-senior-discounts?p=75&h=1782037019379673386&publisher=NEWS_US&adgroup=9780252054&creative=,4.87982520029133,TAX_ECON_PRICE;WB_1973_FINANCIAL_RISK_REDUCTION;WB_435_AGRICULTURE_AND_FOOD_SECURITY;WB_337_INSURANCE;WB_1967_AGRICULTURAL_RISK_AND_SECURITY;TAX_FNCACT;TAX_FNCACT_GUIDE;DELAY;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_POLICY;TAX_FNCACT_DERMATOLOGIST;GENERAL_HEALTH;MEDICAL;CRISISLEX_C03_WELLBEING_HEALTH;CRISISLEX_C07_SAFETY;WB_644_NUTRITION;WB_1441_SUPPLEMENTS;WB_621_HEALTH_NUTRITION_AND_POPULATION;TAX_DISEASE;TAX_DISEASE_BACTERIA;UNGP_FORESTS_RIVERS_OCEANS;TAX_DISEASE_NECK_PAIN;CRISISLEX_O01_WEATHER;SOC_EXPRESSREGRET;TAX_ETHNICITY;TAX_ETHNICITY_JAPANESE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_JAPANESE;SCIENCE;SOC_INNOVATION;TAX_FNCACT_COOK;TAX_FNCACT_DOCTOR;WB_1979_NATURAL_RESOURCE_MANAGEMENT;WB_1986_MOUNTAINS;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HORSE;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_MECHANIC;,ticketmaster,"DELAY,GENERAL_HEALTH,MEDICAL,SCIENCE,TAX_DISEASE,TAX_ETHNICITY"
20,159,20230131234500,https://www.marketscreener.com/quote/stock/CANADIAN-PACIFIC-RAILWAY-1409549/news/CP-reports-fourth-quarter-results-ready-to-unite-a-continent-in-2023-42860341/,-2.01376497578384,TAX_ETHNICITY;TAX_ETHNICITY_CANADIAN;MANMADE_DISASTER_IMPLIED;WB_135_TRANSPORT;WB_1803_TRANSPORT_INFRASTRUCTURE;WB_166_RAILWAYS;CRISISLEX_C04_LOGISTICS_TRANSPORT;UNGP_FORESTS_RIVERS_OCEANS;LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;USPEC_POLICY1;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;KILL;PUBLIC_TRANSPORT;RAIL_INCIDENT;MANMADE_DISASTER;MANMADE_DISASTER_TRAIN_ACCIDENT;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_KANSAS;IDEOLOGY;WB_2203_HUMAN_RIGHTS;WB_2482_RECONCILIATION;WB_2519_RESPONSES_TO_HUMAN_RIGHTS_ABUSES;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_1614_NUTRITIONAL_PROGRAMS;WB_1609_FOOD_AND_IN_KIND_TRANSFERS;WB_1616_SUPPLEMENTARY;WB_1466_SOCIAL_ASSISTANCE;WB_697_SOCIAL_PROTECTION_AND_LABOR;TAX_FNCACT_INVESTOR;LEGISLATION;WB_845_LEGAL_AND_REGULATORY_FRAMEWORK;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_969_CAPITAL_MARKETS_LAW_AND_REGULATION;WB_853_FINANCIAL_LAWS_AND_REGULATIONS;EPU_POLICY;EPU_POLICY_REGULATORY;TAX_ETHNICITY_AMERICAN;WB_471_ECONOMIC_GROWTH;AGRICULTURE;TAX_ECON_PRICE;WB_1078_DETERMINANTS_OF_GROWTH;WB_1079_COMMODITIES_AND_RESOURCES;ECON_INTEREST_RATES;EPU_POLICY_INTEREST_RATES;EPU_CATS_MONETARY_POLICY;WB_713_PUBLIC_FINANCE;WB_718_PUBLIC_INVESTMENT_MANAGEMENT;GENERAL_GOVERNMENT;EPU_POLICY_GOVERNMENT;TAX_DISEASE;TAX_DISEASE_COVID-19;GENERAL_HEALTH;HEALTH_PANDEMIC;WB_635_PUBLIC_HEALTH;WB_2165_HEALTH_EMERGENCIES;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2167_PANDEMICS;UNGP_HEALTHCARE;EPU_UNCERTAINTY;EPU_POLICY_POLITICAL;CRISISLEX_O01_WEATHER;FUELPRICES;MARITIME_INCIDENT;MARITIME;MARITIME_PIRACY;ECON_INFLATION;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_442_INFLATION;EPU_POLICY_REGULATION;EPU_CATS_REGULATION;EPU_CATS_TAXES;ECON_TAXATION;EPU_POLICY_TAX;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;EPU_POLICY_INTEREST_RATE;ECON_CURRENCY_EXCHANGE_RATE;RETIREMENT;WB_698_TRADE;ENV_CLIMATECHANGE;WB_567_CLIMATE_CHANGE;CRISISLEX_CRISISLEXREC;UNGP_CLIMATE_CHANGE_ACTION;GENERAL_PUBLIC_OPINION;NATURAL_DISASTER;NATURAL_DISASTER_SEVERE_WEATHER;NATURAL_DISASTER_DROUGHTS;NATURAL_DISASTER_AVALANCHES;NATURAL_DISASTER_EARTHQUAKES;CRISISLEX_T01_CAUTION_ADVICE;CYBER_ATTACK;WB_678_DIGITAL_GOVERNMENT;WB_670_ICT_SECURITY;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;CRISISLEX_C07_SAFETY;WB_1084_TECHNOLOGY_TRANSFER_AND_DIFFUSION;TERROR;WB_2467_TERRORISM;WB_2433_CONFLICT_AND_VIOLENCE;WB_2462_POLITICAL_VIOLENCE_AND_WAR;EPU_CATS_NATIONAL_SECURITY;UNGP_CRIME_VIOLENCE;WB_1973_FINANCIAL_RISK_REDUCTION;WB_435_AGRICULTURE_AND_FOOD_SECURITY;WB_337_INSURANCE;WB_1967_AGRICULTURAL_RISK_AND_SECURITY;TAX_DISEASE_OUTBREAK;MEDICAL;TAX_FNCACT_AUTHORITIES;EPU_POLICY_AUTHORITIES;EPU_POLICY_POLICY;WB_444_MONETARY_POLICY;WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES;EPU_POLICY_MONETARY_POLICY;WB_2670_JOBS;WB_2769_JOBS_STRATEGIES;WB_2840_INTEGRATION;WB_2836_MIGRATION_POLICIES_AND_JOBS;WB_334_EQUITY_MARKETS;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_332_CAPITAL_MARKETS;WB_1918_SECURITIES_MARKETS;ECON_DEBT;WB_450_DEBT;TAX_FNCACT_REGULATORS;EPU_POLICY_LAW;AFFECT;WB_167_PORTS;ECON_WORLDCURRENCIES;ECON_WORLDCURRENCIES_DOLLARS;ECON_WORLDCURRENCIES_CANADIAN_DOLLARS;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;WB_368_LEASING;ECON_STOCKMARKET;EPU_CATS_SOVEREIGN_DEBT_CURRENCY_CRISES;WB_175_FERTILIZERS;WB_174_CROP_PRODUCTION;WB_1949_CLIMATE_SMART_AGRICULTURE;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES;WB_1777_FORESTS;WB_590_ECOSYSTEMS;ECON_EARNINGSREPORT;TRAFFIC;TAX_FNCACT_EMPLOYEES;WB_1428_INJURY;WB_1406_DISEASES;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;CRISISLEX_T02_INJURED;MOVEMENT_GENERAL;DELAY;USPEC_UNCERTAINTY1;WB_1174_WAREHOUSING_AND_STORAGE;WB_793_TRANSPORT_AND_LOGISTICS_SERVICES;TAX_FNCACT_EMPLOYEE;WB_2745_JOB_QUALITY_AND_LABOR_MARKET_PERFORMANCE;WB_2689_JOBS_DIAGNOSTICS;WB_2748_EMPLOYMENT;TAX_FNCACT_CONSULTANTS;TAX_FNCACT_PEERS;TRANSPARENCY;WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION;WB_1464_HEALTH_OF_THE_DISABLED;EPU_CATS_MIGRATION_FEAR_MIGRATION;ECON_WORLDCURRENCIES_DOLLAR;EPU_POLICY_DEFICIT;WB_1045_TREASURY;TAX_ETHNICITY_ENGLISH;TAX_WORLDLANGUAGES_ENGLISH;,kansas city southern,"AGRICULTURE,CYBER_ATTACK,DELAY,ECON_CURRENCY_EXCHANGE_RATE,ECON_DEBT,ECON_EARNINGSREPORT,ECON_INTEREST_RATES,ECON_STOCKMARKET,ECON_TAXATION,ENV_CLIMATECHANGE,FUELPRICES,GENERAL_GOVERNMENT,GENERAL_HEALTH,HEALTH_PANDEMIC,KILL,LEGISLATION,MANMADE_DISASTER,MANMADE_DISASTER_IMPLIED,MARITIME,MARITIME_INCIDENT,MARITIME_PIRACY,MEDICAL,MOVEMENT_GENERAL,NATURAL_DISASTER,PUBLIC_TRANSPORT,RAIL_INCIDENT,RETIREMENT,TAX_DISEASE,TAX_ETHNICITY,TERROR,TRAFFIC,TRANSPARENCY"
21,171,20230131234500,https://wjimam.com/ixp/689/p/samantha-hall-pencil-art/,5.12820512820513,TAX_FNCACT;TAX_FNCACT_ARTISTS;TAX_FNCACT_ARTIST;TAX_ETHNICITY;TAX_ETHNICITY_BLACK;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_BEAR;,instagram,TAX_ETHNICITY
22,182,20230131234500,https://www.algemeiner.com/2023/01/31/man-charged-in-ny-synagogue-attack-plot-is-new-york-city-government-employee/,-7.42857142857143,SECURITY_SERVICES;TAX_FNCACT;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;TAX_FNCACT_OFFICERS;TAX_FNCACT_GUARD;TAX_RELIGION;TAX_RELIGION_SYNAGOGUE;TRIAL;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;GOV_LOCALGOV;TAX_FNCACT_EMPLOYEE;TAX_FNCACT_CHILD;TAX_FNCACT_SPECIALIST;TAX_FNCACT_CHILDREN;TAX_WEAPONS;TAX_WEAPONS_PISTOL;ARREST;SOC_GENERALCRIME;TAX_WEAPONS_GUN;TAX_FNCACT_FELON;TAX_WEAPONS_FIREARM;MEDIA_SOCIAL;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_1014_CRIMINAL_JUSTICE;WB_2490_NATIONAL_PROTECTION_AND_SECURITY;TAX_RELIGION_JEWISH;TAX_ETHNICITY;TAX_ETHNICITY_JEWISH;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_COLLEGE;SOC_POINTSOFINTEREST_YESHIVA;SOC_POINTSOFINTEREST_UNIVERSITY;CRISISLEX_CRISISLEXREC;TAX_FNCACT_CRIMINAL;SOC_POINTSOFINTEREST_PRISON;TAX_FNCACT_JUDGE;SURVEILLANCE;TERROR;WB_2467_TERRORISM;WB_2433_CONFLICT_AND_VIOLENCE;WB_2462_POLITICAL_VIOLENCE_AND_WAR;EPU_CATS_NATIONAL_SECURITY;EPU_CATS_MIGRATION_FEAR_FEAR;UNREST_SELF_IDENTIFIED_HATE_CRIME;MEDIA_MSM;REL_ANTISEMITISM;TAX_FNCACT_OFFICIALS;KILL;ARMEDCONFLICT;TAX_FNCACT_CEO;CRISISLEX_T04_INFRASTRUCTURE;,twitter inc,"ARMEDCONFLICT,ARREST,EDUCATION,GENERAL_GOVERNMENT,KILL,REL_ANTISEMITISM,SECURITY_SERVICES,SOC_GENERALCRIME,SURVEILLANCE,TAX_ETHNICITY,TAX_WEAPONS,TERROR,TRIAL"
23,183,20230131234500,https://www.globenewswire.com/news-release/2023/01/31/2599008/0/en/Instil-Bio-Announces-Extension-of-Cash-Runway-Beyond-2026-with-the-Consolidation-of-R-D-Operations-to-its-Manchester-U-K-Site.html,-4.57079152731327,UNGP_FORESTS_RIVERS_OCEANS;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;TRIAL;ECON_STOCKMARKET;TAX_DISEASE;TAX_DISEASE_TUMOR;CRISISLEX_C03_WELLBEING_HEALTH;TAX_DISEASE_CANCER;WB_1406_DISEASES;WB_1431_CANCER;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;TAX_FNCACT;TAX_FNCACT_EMPLOYEES;EPU_ECONOMY_HISTORIC;WB_368_LEASING;MEDICAL;MANMADE_DISASTER_IMPLIED;TAX_DISEASE_MELANOMA;TAX_FNCACT_CEO;ECON_ENTREPRENEURSHIP;TAX_FNCACT_CANDIDATE;EPU_POLICY;EPU_POLICY_REFORM;WB_2299_PIPELINES;WB_539_OIL_AND_GAS_POLICY_STRATEGY_AND_INSTITUTIONS;WB_507_ENERGY_AND_EXTRACTIVES;WB_548_PPP_IN_OIL_AND_GAS;USPEC_POLICY1;EPU_UNCERTAINTY;DELAY;USPEC_UNCERTAINTY1;TAX_FNCACT_CANDIDATES;TAX_DISEASE_COVID-19;GENERAL_HEALTH;HEALTH_PANDEMIC;WB_635_PUBLIC_HEALTH;WB_2165_HEALTH_EMERGENCIES;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE;WB_2167_PANDEMICS;UNGP_HEALTHCARE;AFFECT;EPU_POLICY_REGULATORY;KILL;EPU_CATS_REGULATION;EPU_CATS_FINANCIAL_REGULATION;LEGISLATION;EPU_POLICY_LAW;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_FNCACT_INVESTOR;,nasdaq inc,"DELAY,ECON_ENTREPRENEURSHIP,ECON_STOCKMARKET,GENERAL_HEALTH,HEALTH_PANDEMIC,KILL,LEGISLATION,MANMADE_DISASTER_IMPLIED,MEDICAL,TAX_DISEASE,TRIAL"
24,184,20230131234500,https://www.phoenixherald.com/news/273463438/aegis-capital-corp-acted-as-exclusive-placement-agent-on-a-325-million-registered-direct--private-placement-for-avenue-therapeutics-inc-nasdaqatxi,1.35593220338983,WB_855_LABOR_MARKETS;WB_1650_PUBLIC_EMPLOYMENT_SERVICES;WB_697_SOCIAL_PROTECTION_AND_LABOR;WB_1652_PLACEMENT;TAX_FNCACT;TAX_FNCACT_AGENT;WB_1614_NUTRITIONAL_PROGRAMS;WB_1609_FOOD_AND_IN_KIND_TRANSFERS;WB_1615_THERAPEUTIC;WB_1466_SOCIAL_ASSISTANCE;WB_1331_HEALTH_TECHNOLOGIES;WB_1350_PHARMACEUTICALS;WB_621_HEALTH_NUTRITION_AND_POPULATION;ECON_ENTREPRENEURSHIP;GENERAL_HEALTH;TAX_DISEASE;TAX_DISEASE_DISEASES;WB_1406_DISEASES;UNGP_HEALTHCARE;TAX_DISEASE_NERVOUS_SYSTEM_DISEASES;TAX_DISEASE_CENTRAL_NERVOUS_SYSTEM_DISEASES;EPU_ECONOMY_HISTORIC;WB_698_TRADE;TAX_FNCACT_REPRESENTATIVES;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_1973_FINANCIAL_RISK_REDUCTION;WB_435_AGRICULTURE_AND_FOOD_SECURITY;WB_337_INSURANCE;WB_1967_AGRICULTURAL_RISK_AND_SECURITY;RETIREMENT;WB_2690_CATEGORIES_OF_EMPLOYMENT;WB_2670_JOBS;WB_2689_JOBS_DIAGNOSTICS;WB_2896_RETIREMENT;EPU_CATS_REGULATION;EPU_CATS_FINANCIAL_REGULATION;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;TAX_FNCACT_PRINCIPAL;,nasdaq inc,"ECON_ENTREPRENEURSHIP,GENERAL_GOVERNMENT,GENERAL_HEALTH,RETIREMENT,TAX_DISEASE"
